t,x,y,x_ref,y_ref,error
22.29,-1.1619243721619992,1.179588999221368,2.5,0.0,3.8472224155250134
22.292,-1.1617567849483055,1.180054161631537,2.5,0.0,3.847205554230091
22.294,-1.1615873645727879,1.1805349754555006,2.5,0.0,3.8471918143852424
22.296,-1.1614157709970223,1.1810310332053044,2.5,0.0,3.8471807534218754
22.298000000000002,-1.161240297071681,1.181541683586369,2.5,0.0,3.847170552880863
22.3,-1.1610608160695617,1.182065870033586,2.5,0.0,3.84716077387704
22.302,-1.1608774772902968,1.1826031327322595,2.5,0.0,3.8471514232324573
22.304000000000002,-1.1606906902430403,1.183152542264529,2.5,0.0,3.8471426108085836
22.306,-1.1605009811625857,1.1837129076942738,2.5,0.0,3.8471344765856945
22.308,-1.1603112244918299,1.1842778038454926,2.5,0.0,3.847127782751956
22.31,-1.1601215260240154,1.1848434074735623,2.5,0.0,3.8471214544770915
22.312,-1.1599317642768132,1.18540919970756,2.5,0.0,3.8471152166153932
22.314,-1.159741929550292,1.1859748272423665,2.5,0.0,3.847108951116547
22.316,-1.1595520447276775,1.1865402140108383,2.5,0.0,3.8471026562252546
22.318,-1.159362145457746,1.187105346321515,2.5,0.0,3.847096361526995
22.32,-1.159172264770672,1.1876702419708378,2.5,0.0,3.847090103822628
22.322,-1.1589824290767625,1.1882349260045888,2.5,0.0,3.8470839158601176
22.324,-1.1587926579032852,1.1887994237538775,2.5,0.0,3.84707782393917
22.326,-1.1586029651179008,1.189363758089273,2.5,0.0,3.8470718482276536
22.328,-1.1584133603705828,1.1899279489845846,2.5,0.0,3.847066003997415
22.330000000000002,-1.1582238503470133,1.1904920137873392,2.5,0.0,3.8470603028987163
22.332,-1.1580344397307145,1.1910559676962538,2.5,0.0,3.8470547540216873
22.334,-1.1578451318960712,1.1916198242230969,2.5,0.0,3.847049364697218
22.336000000000002,-1.1576559293878166,1.1921835955759863,2.5,0.0,3.847044141070692
22.338,-1.1574668342431627,1.1927472929556397,2.5,0.0,3.847039088499324
22.34,-1.15727784820265,1.1933109267765365,2.5,0.0,3.8470342118205916
22.342,-1.1570889728442857,1.1938745068291847,2.5,0.0,3.8470295155295995
22.344,-1.156900209665689,1.1944380423984158,2.5,0.0,3.847025003893466
22.346,-1.156711560131442,1.195001542349731,2.5,0.0,3.8470206810228045
22.348,-1.1565230256973984,1.195565015192798,2.5,0.0,3.847016550914255
22.35,-1.1563330855435325,1.1961319597154159,2.5,0.0,3.847012255958243
22.352,-1.156140980137235,1.196705668170183,2.5,0.0,3.847008100182466
22.354,-1.1559482577418159,1.1972849732296929,2.5,0.0,3.847005195006506
22.356,-1.1557564094914,1.1978668740330947,2.5,0.0,3.8470040256598734
22.358,-1.1555658436519372,1.198449409609449,2.5,0.0,3.847004370242895
22.36,-1.1553762552654905,1.1990312728153365,2.5,0.0,3.8470055316762837
22.362000000000002,-1.1551872481473826,1.199611389739095,2.5,0.0,3.847006798201817
22.364,-1.1549983866828144,1.2001889288654413,2.5,0.0,3.847007495654922
22.366,-1.15480914356096,1.2007633566675449,2.5,0.0,3.847006955357932
22.368000000000002,-1.1546194956138631,1.2013335179396907,2.5,0.0,3.8470047932185216
22.37,-1.1544292885066827,1.2018979250458885,2.5,0.0,3.8470003960131165
22.372,-1.1542375796277466,1.2024564520709664,2.5,0.0,3.846992826545268
22.374,-1.154044134902052,1.2030094969238274,2.5,0.0,3.846981984556336
22.376,-1.1538489336432682,1.2035572418255063,2.5,0.0,3.846967905277697
22.378,-1.1536517829723054,1.2040996951975944,2.5,0.0,3.8469504061258246
22.38,-1.1534524924436973,1.2046367881486744,2.5,0.0,3.8469292826752373
22.382,-1.1532508800233214,1.205168412190791,2.5,0.0,3.846904326095679
22.384,-1.1530467823306285,1.2056944413542727,2.5,0.0,3.846875339780164
22.386,-1.1528400545413542,1.2062147437432165,2.5,0.0,3.846842142860192
22.388,-1.1526305689595977,1.206729187658611,2.5,0.0,3.8468045707632883
22.39,-1.1524182132347498,1.2072376459895342,2.5,0.0,3.846762474895386
22.392,-1.152202890254009,1.2077399983044304,2.5,0.0,3.8467157231961036
22.394000000000002,-1.151984516595351,1.2082361304455895,2.5,0.0,3.8466641985448002
22.396,-1.151763018610964,1.2087259347548371,2.5,0.0,3.8466077951155375
22.398,-1.1515383303688682,1.2092093100095076,2.5,0.0,3.846546416406116
22.400000000000002,-1.1513103923923809,1.209686161136468,2.5,0.0,3.8464799739551077
22.402,-1.151079150759584,1.2101563988578716,2.5,0.0,3.8464083863791654
22.404,-1.1508445563836562,1.2106199393486863,2.5,0.0,3.8463315785855996
22.406,-1.1506065643991916,1.2110767039430554,2.5,0.0,3.8462494811007835
22.408,-1.150365133621281,1.2115266188997487,2.5,0.0,3.8461620294860914
22.41,-1.1501202260610546,1.211969615223864,2.5,0.0,3.8460691638250455
22.412,-1.149871806488542,1.2124056285363793,2.5,0.0,3.8459708282703633
22.414,-1.1496198420369772,1.2128345989816278,2.5,0.0,3.845866970642242
22.416,-1.149364301844305,1.2132564711631832,2.5,0.0,3.8457575420708614
22.418,-1.1491051567285617,1.213671194099859,2.5,0.0,3.8456424966773444
22.42,-1.148842850675051,1.2140778189892616,2.5,0.0,3.84552195410248
22.422,-1.1485777605989707,1.2144751518087402,2.5,0.0,3.8453958924274967
22.424,-1.1483102243168883,1.2148622275483916,2.5,0.0,3.8452643244358358
22.426000000000002,-1.1480406312413112,1.2152383112268252,2.5,0.0,3.845127384139689
22.428,-1.1477694066646775,1.2156028419369382,2.5,0.0,3.844985294318293
22.43,-1.1474969508506678,1.215955316190924,2.5,0.0,3.844838271948235
22.432000000000002,-1.1472236962390208,1.2162952948379062,2.5,0.0,3.8446865847104172
22.434,-1.1469502052105687,1.2166224659371159,2.5,0.0,3.844530663671226
22.436,-1.1466770466544292,1.2169366689315289,2.5,0.0,3.844370993906082
22.438,-1.1464049217413548,1.217237805960072,2.5,0.0,3.844208205802343
22.44,-1.1461345526210538,1.2175257980818373,2.5,0.0,3.8440429556408375
22.442,-1.1458666661173815,1.2178006135577175,2.5,0.0,3.8438759191065763
22.444,-1.145601950161668,1.218062359082417,2.5,0.0,3.843707778907754
22.446,-1.1453411096966435,1.2183111819783892,2.5,0.0,3.843539246863226
22.448,-1.1450847725944782,1.2185473551615449,2.5,0.0,3.8433710016301226
22.45,-1.1448337353940492,1.2187709455395348,2.5,0.0,3.8432038166558207
22.452,-1.144588875237705,1.2189819692796235,2.5,0.0,3.8430385258198063
22.454,-1.1443509984184923,1.2191804784412217,2.5,0.0,3.8428759072712753
22.456,-1.1441206487467472,1.2193666282527895,2.5,0.0,3.842716523075699
22.458000000000002,-1.143898389849006,1.219540595763365,2.5,0.0,3.8425609611636666
22.46,-1.143684789127329,1.219702575608713,2.5,0.0,3.8424098187809688
22.462,-1.143480414988593,1.2198527739588743,2.5,0.0,3.8422636979443006
22.464000000000002,-1.1432858361673248,1.2199914045488807,2.5,0.0,3.842123203541317
22.466,-1.1431015861467158,1.2201187152687265,2.5,0.0,3.841988918038901
22.468,-1.142928155889527,1.2202349809593929,2.5,0.0,3.8418613923109772
22.47,-1.1427660273691087,1.2203404680395953,2.5,0.0,3.8417411662018064
22.472,-1.142615672860098,1.2204354371729866,2.5,0.0,3.841628768696117
22.474,-1.1424775564082492,1.2205201425640608,2.5,0.0,3.8415247190851716
22.476,-1.1423521343144114,1.2205948315841437,2.5,0.0,3.8414295273029118
22.478,-1.1422398552878816,1.22065974437924,2.5,0.0,3.8413436939429775
22.48,-1.142141160428771,1.2207151133774614,2.5,0.0,3.8412677100818664
22.482,-1.1420564584611426,1.2207612116102564,2.5,0.0,3.841202049149545
22.484,-1.1419861119148653,1.2207984078250147,2.5,0.0,3.8411471713446295
22.486,-1.1419304738199798,1.2208271041041185,2.5,0.0,3.8411035386010974
22.488,-1.141889877584654,1.2208476954600915,2.5,0.0,3.841071592142456
22.490000000000002,-1.1418646351257964,1.2208605621106032,2.5,0.0,3.8410517482451296
22.492,-1.1418550487808752,1.2208660648213623,2.5,0.0,3.841044408043618
22.494,-1.1418606810521947,1.2208644572487435,2.5,0.0,3.8410492372745266
22.496000000000002,-1.1418817077052141,1.2208554064104937,2.5,0.0,3.8410662967826497
22.498,-1.1419184398624764,1.220839010663065,2.5,0.0,3.8410959129611832
22.5,-1.1419712864696128,1.2208154139696914,2.5,0.0,3.84113851956098
22.502,-1.1420533071189507,1.2207820202292528,2.5,0.0,3.8412056743698457
22.504,-1.1421681566386852,1.2207399301738078,2.5,0.0,3.841301193391842
22.506,-1.1423155922405397,1.2206897361976672,2.5,0.0,3.8414250357825397
22.508,-1.1424940894008584,1.2206322831208676,2.5,0.0,3.8415760257890317
22.51,-1.1427018881743076,1.2205681711500411,2.5,0.0,3.841752686799766
22.512,-1.1429373308125617,1.220497973629295,2.5,0.0,3.8419536306234834
22.514,-1.1431989687361235,1.2204223048132514,2.5,0.0,3.842177680415839
22.516000000000002,-1.143485508175794,1.2203417411740234,2.5,0.0,3.8424237941094774
22.518,-1.1437957663321334,1.22025678872135,2.5,0.0,3.842691012449547
22.52,-1.1441286628827512,1.220167903258152,2.5,0.0,3.8429784573667627
22.522000000000002,-1.1444832070692204,1.220075496948594,2.5,0.0,3.8432853218130854
22.524,-1.1448584849351742,1.2199799432644542,2.5,0.0,3.8436108592274887
22.526,-1.145253648650887,1.2198815801548966,2.5,0.0,3.843954374417549
22.528,-1.1456650845320941,1.2197841262354994,2.5,0.0,3.8443136218566383
22.53,-1.146091668392533,1.2196918235870995,2.5,0.0,3.8446888819313676
22.532,-1.1465335439427342,1.2196038670538738,2.5,0.0,3.845080035530122
22.534,-1.1469907948138054,1.2195195377188182,2.5,0.0,3.8454869341000952
22.536,-1.1474635369754267,1.2194381223796833,2.5,0.0,3.845909461737
22.538,-1.1479519254302006,1.2193590658348354,2.5,0.0,3.846347589816021
22.54,-1.1484558540437677,1.2192818174157734,2.5,0.0,3.8468010436188336
22.542,-1.148975135877187,1.2192058992267778,2.5,0.0,3.8472694949742356
22.544,-1.1495095417747672,1.2191308909696392,2.5,0.0,3.8477525940243997
22.546,-1.1500587575227896,1.2190564273317401,2.5,0.0,3.8482499277447717
22.548000000000002,-1.1506225315671135,1.2189810564072923,2.5,0.0,3.8487607984733625
22.55,-1.1511999375723514,1.2189046093548566,2.5,0.0,3.8492842751393224
22.552,-1.1517906178945307,1.2188271704713762,2.5,0.0,3.849820046238756
22.554000000000002,-1.1523940241284831,1.2187489467327635,2.5,0.0,3.8503676581141804
22.556,-1.1530095119467973,1.2186701453001878,2.5,0.0,3.8509265660902647
22.558,-1.1536362266717446,1.2185909949557132,2.5,0.0,3.8514960326911023
22.56,-1.154273170276054,1.2185116920255346,2.5,0.0,3.8520751740590855
22.562,-1.1549194320668636,1.21843237478284,2.5,0.0,3.852663170693607
22.564,-1.1555743071472713,1.2183531400335168,2.5,0.0,3.8532593851056514
22.566,-1.1562324416696512,1.2182749699082702,2.5,0.0,3.8538590490341775
22.568,-1.1568909961202045,1.2181971601480412,2.5,0.0,3.854459245925137
22.57,-1.1575496296292263,1.218119464819216,2.5,0.0,3.8550595746074205
22.572,-1.1582080902735044,1.2180417756459958,2.5,0.0,3.8556597618256423
22.574,-1.1588663262159955,1.217964073596866,2.5,0.0,3.8562597523623854
22.576,-1.159524327645195,1.217886368791511,2.5,0.0,3.856859540081177
22.578,-1.1601821078864092,1.217808680023111,2.5,0.0,3.8574591435336587
22.580000000000002,-1.1608421731601029,1.2177305788705752,2.5,0.0,3.8580608055737082
22.582,-1.1615071800854033,1.2176522497399422,2.5,0.0,3.858667105505955
22.584,-1.1621786952025215,1.2175739177796314,2.5,0.0,3.859279601279555
22.586000000000002,-1.1628576891217053,1.217495793248562,2.5,0.0,3.8598992807242967
22.588,-1.1635448262964316,1.2174180548506743,2.5,0.0,3.860526831218733
22.59,-1.164240641618837,1.2173408489560156,2.5,0.0,3.8611628070088133
22.592,-1.1649456532200377,1.2172642948956143,2.5,0.0,3.861807737923286
22.594,-1.1656604400888384,1.217188491399668,2.5,0.0,3.862462205074387
22.596,-1.1663856522595404,1.2171135298688112,2.5,0.0,3.8631268547232995
22.598,-1.1671219571139462,1.21703950483523,2.5,0.0,3.8638023506226093
22.6,-1.1678699778069261,1.2169665165207588,2.5,0.0,3.8644893163819267
22.602,-1.1686302469415897,1.2168946705535644,2.5,0.0,3.865188291402681
22.604,-1.169398861785057,1.2168253030883465,2.5,0.0,3.8658959925359495
22.606,-1.1701709419060904,1.2167588308077937,2.5,0.0,3.8666079184681483
22.608,-1.1709431540090807,1.2166949828787734,2.5,0.0,3.8673208195504696
22.61,-1.1717132956933838,1.2166330338823381,2.5,0.0,3.868032376403449
22.612000000000002,-1.172479882379879,1.216572180024355,2.5,0.0,3.8687409264118657
22.614,-1.1732418836010117,1.2165116706147923,2.5,0.0,3.8694452548372746
22.616,-1.173998562396551,1.2164508416155764,2.5,0.0,3.8701444529318496
22.618000000000002,-1.1747493760820418,1.2163891152059458,2.5,0.0,3.8708378235992864
22.62,-1.1754939139309017,1.2163259894450504,2.5,0.0,3.87152481897541
22.622,-1.1762318571147463,1.2162610265452654,2.5,0.0,3.8722049987001306
22.624,-1.176962952326732,1.2161938423719714,2.5,0.0,3.872878001565091
22.626,-1.1776869939898964,1.2161240977037642,2.5,0.0,3.873543525865978
22.628,-1.1784038119815603,1.216051491125898,2.5,0.0,3.874201315506203
22.63,-1.1791132664352453,1.2159757529633146,2.5,0.0,3.874851153148276
22.632,-1.1798152381639657,1.2158966435986618,2.5,0.0,3.8754928505853568
22.634,-1.1805096244892335,1.2158139472688196,2.5,0.0,3.8761262428268854
22.636,-1.1811963361289828,1.2157274680570933,2.5,0.0,3.876751183880384
22.638,-1.1818752946820394,1.2156370270782837,2.5,0.0,3.877367543475042
22.64,-1.1825464306471514,1.2155424603181137,2.5,0.0,3.8779752044989
22.642,-1.183209681894448,1.2154436168785243,2.5,0.0,3.878574060993518
22.644000000000002,-1.1838649925105083,1.2153403575065445,2.5,0.0,3.8791640165928256
22.646,-1.1845123119429857,1.2152325533378823,2.5,0.0,3.8797449833141813
22.648,-1.185151594380717,1.2151200848111436,2.5,0.0,3.8803168806269137
22.650000000000002,-1.1857827983160147,1.2150028407214448,2.5,0.0,3.8808796347379046
22.652,-1.1864058862459552,1.2148807173898766,2.5,0.0,3.8814331780457807
22.654,-1.187020824478227,1.2147536179304494,2.5,0.0,3.8819774487252268
22.656,-1.1876275830143967,1.2146214515999187,2.5,0.0,3.882512390411046
22.658,-1.1882261354893595,1.2144841332187386,2.5,0.0,3.883037951958086
22.66,-1.1888164591504797,1.2143415826536061,2.5,0.0,3.8835540872583643
22.662,-1.189398534863683,1.2141937243537833,2.5,0.0,3.884060755100826
22.664,-1.1899723471367212,1.2140404869347394,2.5,0.0,3.884557919062402
22.666,-1.1905378841521603,1.2138818028037257,2.5,0.0,3.8850455474215906
22.668,-1.1910951378044685,1.2137176078227352,2.5,0.0,3.885523613087782
22.67,-1.1916441037370047,1.2135478410049756,2.5,0.0,3.8859920935411116
22.672,-1.1921847813758322,1.2133724442415108,2.5,0.0,3.886450970778857
22.674,-1.1927171739581486,1.2131913620551624,2.5,0.0,3.8869002312653604
22.676000000000002,-1.1932412885538082,1.2130045413791055,2.5,0.0,3.8873398658832143
22.678,-1.1937571293471556,1.2128119256921854,2.5,0.0,3.8877698617207432
22.68,-1.194264646528226,1.2126134122138983,2.5,0.0,3.8881901401641037
22.682000000000002,-1.1947638095966908,1.2124089365740323,2.5,0.0,3.8886006529585972
22.684,-1.1952533775892973,1.2121992230607734,2.5,0.0,3.8890004475410196
22.686,-1.1957317507708942,1.2119852528400712,2.5,0.0,3.889388310101977
22.688,-1.1961974460188731,1.2117679987526568,2.5,0.0,3.8897631345311323
22.69,-1.196649136513258,1.2115482232455366,2.5,0.0,3.8901238972214798
22.692,-1.1970858712832957,1.2113269455595437,2.5,0.0,3.890470011281565
22.694,-1.197506929928038,1.2111051245009705,2.5,0.0,3.8908010896804246
22.696,-1.19791177085799,1.2108836488518464,2.5,0.0,3.891116893143515
22.698,-1.1983000111611217,1.210663353659159,2.5,0.0,3.8914173161519945
22.7,-1.1986715781485129,1.2104450846309551,2.5,0.0,3.8917025510579366
22.702,-1.199026608027812,1.2102296974410518,2.5,0.0,3.891972991615692
22.704,-1.1993648895876319,1.2100180687046453,2.5,0.0,3.892228707682198
22.706,-1.1996864228465507,1.2098108166200157,2.5,0.0,3.892469889338374
22.708000000000002,-1.1999912337104357,1.2096085640102188,2.5,0.0,3.89269675259465
22.71,-1.200279356761963,1.2094119375673273,2.5,0.0,3.8929095228131216
22.712,-1.2005510307716192,1.2092215008324487,2.5,0.0,3.893108599746528
22.714000000000002,-1.2008065992370742,1.2090378148786631,2.5,0.0,3.8932944818961808
22.716,-1.201046423378276,1.208861439219593,2.5,0.0,3.893467684113122
22.718,-1.201270876880347,1.2086929289768313,2.5,0.0,3.893628731736143
22.72,-1.201480337209307,1.2085328340217278,2.5,0.0,3.8937781520851584
22.722,-1.2016751583464627,1.2083816967442054,2.5,0.0,3.8939164478639903
22.724,-1.201855685896811,1.2082400311194983,2.5,0.0,3.8940441050412096
22.726,-1.2020222606165045,1.2081083316689802,2.5,0.0,3.8941615990028127
22.728,-1.2021752213245194,1.2079870772163062,2.5,0.0,3.8942693985022205
22.73,-1.2023149031321476,1.2078767259818708,2.5,0.0,3.8943679624713288
22.732,-1.2024416290271198,1.2077777071482763,2.5,0.0,3.8944577294197633
22.734,-1.2025557016972992,1.2076904159785633,2.5,0.0,3.894539108163847
22.736,-1.2026574051490153,1.2076152148464805,2.5,0.0,3.894612479699816
22.738,-1.2027469949362743,1.2075524663713648,2.5,0.0,3.894678198201897
22.740000000000002,-1.2028244890242112,1.2075018222526686,2.5,0.0,3.8947361717144493
22.742,-1.202889397693115,1.207463208265359,2.5,0.0,3.894785910786696
22.744,-1.2029417418416248,1.2074368755933198,2.5,0.0,3.8948275124857124
22.746000000000002,-1.2029815793429013,1.2074232229353095,2.5,0.0,3.8948611549368914
22.748,-1.203009063915282,1.2074227113662397,2.5,0.0,3.894887126909037
22.75,-1.2030243938577623,1.2074358223684516,2.5,0.0,3.8949057660801283
22.752,-1.203022126310734,1.2074743843383842,2.5,0.0,3.8949155647818903
22.754,-1.2030024975593787,1.2075422092004637,2.5,0.0,3.894917930320449
22.756,-1.2029655472747045,1.2076395910748872,2.5,0.0,3.8949129934101188
22.758,-1.2029126459287114,1.2077651628232213,2.5,0.0,3.894901635716642
22.76,-1.2028449018005545,1.2079173073967524,2.5,0.0,3.894884412700713
22.762,-1.2027633554251633,1.2080945351226617,2.5,0.0,3.8948618553258925
22.764,-1.2026690445361998,1.2082955999286908,2.5,0.0,3.8948345677542777
22.766000000000002,-1.2025628974542377,1.2085193737948843,2.5,0.0,3.894803086991985
22.768,-1.202445750631694,1.208764827553533,2.5,0.0,3.8947678935594108
22.77,-1.2023183635153574,1.2090310231846448,2.5,0.0,3.89472942318795
22.772000000000002,-1.202181428960098,1.2093171010823485,2.5,0.0,3.8946880727353825
22.774,-1.2020355808141008,1.2096222678379285,2.5,0.0,3.8946442035779043
22.776,-1.2018813997333528,1.2099457860553766,2.5,0.0,3.8945981439533566
22.778000000000002,-1.201723618324702,1.2102850972870707,2.5,0.0,3.8945536025555096
22.78,-1.2015675764632219,1.2106399038567246,2.5,0.0,3.894515566785429
22.782,-1.201412711304649,1.2110105318791804,2.5,0.0,3.894483607325871
22.784,-1.2012583359708424,1.2113974142541184,2.5,0.0,3.894457210556461
22.786,-1.201103760357383,1.2118005751994567,2.5,0.0,3.894435733066511
22.788,-1.2009483593974162,1.2122199661389135,2.5,0.0,3.8944185708822125
22.79,-1.2007916523133673,1.2126554408188512,2.5,0.0,3.894405226986512
22.792,-1.2006332824576729,1.2131067968948477,2.5,0.0,3.8943953050385023
22.794,-1.2004729294737138,1.2135737367525392,2.5,0.0,3.89438841364126
22.796,-1.2003102413814204,1.21405583874356,2.5,0.0,3.8943840927750766
22.798000000000002,-1.2001434762285372,1.2145524342220324,2.5,0.0,3.89438048476921
22.8,-1.1999725133750843,1.2150624692110923,2.5,0.0,3.8943771522307
22.802,-1.1997975027560996,1.2155854964338195,2.5,0.0,3.8943741038247115
22.804000000000002,-1.1996188536235242,1.2161206367943596,2.5,0.0,3.894371459597011
22.806,-1.1994371061423572,1.216666733808355,2.5,0.0,3.89436937686435
22.808,-1.1992527359483371,1.2172226602393992,2.5,0.0,3.894367960147261
22.81,-1.1990683359730656,1.2177827064680595,2.5,0.0,3.894367891503218
22.812,-1.1988840193718615,1.2183433986619139,2.5,0.0,3.8943681934079626
22.814,-1.198699679124906,1.2189042607166791,2.5,0.0,3.8943686154692596
22.816,-1.1985153059210305,1.2194649682754064,2.5,0.0,3.8943690473532513
22.818,-1.1983309187760354,1.2200254507596746,2.5,0.0,3.894369484945688
22.82,-1.1981465480002274,1.2205856951676404,2.5,0.0,3.894369952859367
22.822,-1.197962221543266,1.2211457177119354,2.5,0.0,3.8943704826129992
22.824,-1.1977779614751232,1.221705541517585,2.5,0.0,3.8943711023149667
22.826,-1.1975937837761805,1.2222651901615404,2.5,0.0,3.8943718344427354
22.828,-1.1974096994467989,1.2228246850921412,2.5,0.0,3.8943726960877743
22.830000000000002,-1.1972257158050934,1.2233840451823803,2.5,0.0,3.8943737000469394
22.832,-1.1970418376115273,1.2239432869436762,2.5,0.0,3.8943748559562814
22.834,-1.1968580679298622,1.2245024249393623,2.5,0.0,3.894376171237249
22.836000000000002,-1.1966744087453438,1.2250614721911834,2.5,0.0,3.8943776518103594
22.838,-1.196490861390576,1.22562044051908,2.5,0.0,3.8943793026055165
22.84,-1.1963074268298526,1.2261793408049582,2.5,0.0,3.8943811279142166
22.842,-1.1961241058435184,1.2267381831902933,2.5,0.0,3.8943831316261845
22.844,-1.1959408991435205,1.227296977221613,2.5,0.0,3.894385317384391
22.846,-1.1957578074424224,1.2278557319569712,2.5,0.0,3.894387688683705
22.848,-1.195574831491361,1.2284144560440364,2.5,0.0,3.894390248931194
22.85,-1.1953919720975315,1.2289731577778549,2.5,0.0,3.8943930014806356
22.852,-1.195207792958876,1.229535563468473,2.5,0.0,3.89439575993218
22.854,-1.1950212608388615,1.2301050136609621,2.5,0.0,3.8943986008991227
22.856,-1.194831810939686,1.2306842817145252,2.5,0.0,3.8944018683735036
22.858,-1.1946391532903022,1.2312754944367879,2.5,0.0,3.8944059644862703
22.86,-1.1944454736334376,1.2318763292910127,2.5,0.0,3.894412233998616
22.862000000000002,-1.1942530310332564,1.2324825032623106,2.5,0.0,3.894421468992042
22.864,-1.194062596085744,1.2330909566196346,2.5,0.0,3.8944334339024045
22.866,-1.1938741115565368,1.2336994900119758,2.5,0.0,3.894447378471482
22.868000000000002,-1.1936872347317622,1.2343065042889985,2.5,0.0,3.8944624705536066
22.87,-1.1935014472319596,1.234910921208266,2.5,0.0,3.894477875662414
22.872,-1.1933162125855097,1.2355119748090024,2.5,0.0,3.8944928406717367
22.874,-1.19313105188476,1.2361090685023246,2.5,0.0,3.894506720449859
22.876,-1.192945542547674,1.2367017222484804,2.5,0.0,3.894518960030249
22.878,-1.1927593126786562,1.2372895394255436,2.5,0.0,3.894529078816438
22.88,-1.1925720350008349,1.2378721850103447,2.5,0.0,3.8945366579469365
22.882,-1.1923834212696574,1.2384493706754724,2.5,0.0,3.8945413302972525
22.884,-1.1921932173809862,1.2390208442774442,2.5,0.0,3.894542772525184
22.886,-1.1920011991450576,1.2395863822423618,2.5,0.0,3.8945406986613005
22.888,-1.191807168642101,1.240145783932649,2.5,0.0,3.894534854875885
22.89,-1.1916109510696036,1.2406988674141022,2.5,0.0,3.8945250151539224
22.892,-1.1914123920013189,1.2412454662415981,2.5,0.0,3.8945109776820788
22.894000000000002,-1.1912113549911474,1.2417854270032629,2.5,0.0,3.8944925618022768
22.896,-1.191007719467224,1.242318607439332,2.5,0.0,3.8944696054221093
22.898,-1.1908013790112641,1.2428448758399357,2.5,0.0,3.8944419631974276
22.900000000000002,-1.1905922410368632,1.243364111219857,2.5,0.0,3.894409506288603
22.902,-1.1903802264775682,1.2438762012363196,2.5,0.0,3.894372121405288
22.904,-1.1901652657890736,1.2443810416043493,2.5,0.0,3.8943297068353715
22.906,-1.1899472968929439,1.244878535612158,2.5,0.0,3.8942821703460853
22.908,-1.1897262639386086,1.2453685936082979,2.5,0.0,3.8942294278514553
22.91,-1.189502116426711,1.245851132526244,2.5,0.0,3.8941714024339125
22.912,-1.1892748085095581,1.2463260754758534,2.5,0.0,3.8941080235548524
22.914,-1.1890442983935676,1.246793351411112,2.5,0.0,3.8940392263860213
22.916,-1.1888105478114641,1.2472528948692256,2.5,0.0,3.89396495122963
22.918,-1.188573521548961,1.2477046457701262,2.5,0.0,3.8938851430092876
22.92,-1.1883331870176017,1.2481485492639197,2.5,0.0,3.8937997508198907
22.922,-1.1880895138684424,1.2485845556145168,2.5,0.0,3.893708727527711
22.924,-1.1878424736426871,1.2490126201093092,2.5,0.0,3.8936120294137337
22.926000000000002,-1.187592039456145,1.249432702986612,2.5,0.0,3.8935096158546676
22.928,-1.1873381857148348,1.2498447693743309,2.5,0.0,3.893401449036966
22.93,-1.1870808557016008,1.250248720500843,2.5,0.0,3.8932874411729794
22.932000000000002,-1.1868200224028869,1.2506444786566848,2.5,0.0,3.8931675393675613
22.934,-1.1865557358296432,1.2510320846497298,2.5,0.0,3.893041801753674
22.936,-1.186288781605164,1.2514104078904476,2.5,0.0,3.8929106065211183
22.938,-1.1860202211198245,1.2517780583012939,2.5,0.0,3.8927745089779857
22.94,-1.1857513291828814,1.2521339717755988,2.5,0.0,3.892634370686247
22.942,-1.1854833615598437,1.2524772981392909,2.5,0.0,3.892491103482286
22.944,-1.1852174923554974,1.2528073968483713,2.5,0.0,3.8923456089562416
22.946,-1.1849547870385941,1.2531238109504241,2.5,0.0,3.8921987446801283
22.948,-1.1846962157420824,1.2534262330859665,2.5,0.0,3.89205132598378
22.95,-1.1844426071060754,1.253714608532424,2.5,0.0,3.8919041155591465
22.952,-1.1841946621481265,1.2539891091879318,2.5,0.0,3.891757828355034
22.954,-1.1839533430446614,1.2542497711175897,2.5,0.0,3.8916133829144006
22.956,-1.183719648613024,1.25449653529337,2.5,0.0,3.891471701893864
22.958000000000002,-1.1834943415884283,1.2547295548484054,2.5,0.0,3.8913335529512305
22.96,-1.1832779875975035,1.2549490096733704,2.5,0.0,3.8911995259560372
22.962,-1.1830711657497173,1.255155104132971,2.5,0.0,3.891070231621119
22.964000000000002,-1.1828744562582765,1.2553480576664522,2.5,0.0,3.890946286759383
22.966,-1.1826884363279662,1.2555280991574038,2.5,0.0,3.8908283085787176
22.968,-1.182513661155788,1.2556954780307212,2.5,0.0,3.8907169002827495
22.97,-1.1823506354235727,1.255850481108044,2.5,0.0,3.8906126295358288
22.972,-1.1821998244743595,1.2559934127702208,2.5,0.0,3.890516032646722
22.974,-1.1820616695908583,1.2561245907221261,2.5,0.0,3.8904276276634486
22.976,-1.1819365635557588,1.256244412160749,2.5,0.0,3.890347912608061
22.978,-1.1818248959104976,1.2563533096282724,2.5,0.0,3.8902773940633413
22.98,-1.1817270506367268,1.2564517215194637,2.5,0.0,3.8902165754491658
22.982,-1.1816434026842297,1.256540090181674,2.5,0.0,3.890165953113322
22.984,-1.1815743168771586,1.2566188581597881,2.5,0.0,3.8901260140736222
22.986,-1.1815201451318758,1.256688465990366,2.5,0.0,3.8900972326620638
22.988,-1.1814812150808482,1.256749347585103,2.5,0.0,3.890080058256994
22.990000000000002,-1.1814578067186312,1.256801919977122,2.5,0.0,3.8900748898585147
22.992,-1.1814501705974494,1.2568465563870204,2.5,0.0,3.8900820845958894
